# Hub Local Request Monitor - Slice[0] Bank[0]
# Format: Time(ns) | ReqCh | ReqAddrFullHex | ReqRW(1=Write,0=Read) | HasValidReadReq | HandshakeType | ArbValidMask | ReqRwMask
# HandshakeType: NON_WRITE_REQ / WRITE_NO_VALID_READ / WRITE_WITH_VALID_READ
# ========================================
[12244000] INFO: slice start (cycle=0)
    12269000 |     0 | 0x0 |                0 |               1 | NON_WRITE_REQ | 0b0000000001 | 0b1100000000
    22947000 |     0 | 0x1ff |                0 |               1 | NON_WRITE_REQ | 0b0000000001 | 0b1100000000
    23229000 |     8 | 0x400 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23244000 |     8 | 0x401 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23267000 |     8 | 0x402 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23269000 |     8 | 0x403 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23272000 |     8 | 0x404 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23274000 |     8 | 0x405 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23277000 |     8 | 0x406 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23279000 |     8 | 0x407 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23282000 |     8 | 0x408 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23284000 |     8 | 0x409 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23287000 |     8 | 0x40a |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23289000 |     8 | 0x40b |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23292000 |     8 | 0x40c |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23294000 |     8 | 0x40d |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23297000 |     8 | 0x40e |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23299000 |     8 | 0x40f |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23302000 |     8 | 0x410 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23304000 |     8 | 0x411 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23307000 |     8 | 0x412 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23309000 |     8 | 0x413 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23312000 |     8 | 0x414 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23314000 |     8 | 0x415 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23317000 |     8 | 0x416 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23319000 |     8 | 0x417 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23322000 |     8 | 0x418 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23324000 |     8 | 0x419 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23327000 |     8 | 0x41a |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23329000 |     8 | 0x41b |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23332000 |     8 | 0x41c |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23334000 |     8 | 0x41d |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23337000 |     8 | 0x41e |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23342000 |     8 | 0x41f |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23347000 |     8 | 0x420 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23352000 |     8 | 0x421 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23357000 |     8 | 0x422 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23362000 |     8 | 0x423 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23367000 |     8 | 0x424 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23372000 |     8 | 0x425 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23377000 |     8 | 0x426 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23382000 |     8 | 0x427 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23387000 |     8 | 0x428 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23392000 |     8 | 0x429 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23397000 |     8 | 0x42a |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23402000 |     8 | 0x42b |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23407000 |     8 | 0x42c |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23412000 |     8 | 0x42d |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23417000 |     8 | 0x42e |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23422000 |     8 | 0x42f |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23427000 |     8 | 0x430 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23432000 |     8 | 0x431 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23437000 |     8 | 0x432 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23442000 |     8 | 0x433 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23447000 |     8 | 0x434 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23452000 |     8 | 0x435 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23457000 |     8 | 0x436 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23462000 |     8 | 0x437 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23467000 |     8 | 0x438 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23472000 |     8 | 0x439 |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23477000 |     8 | 0x43a |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23482000 |     8 | 0x43b |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23487000 |     8 | 0x43c |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23492000 |     8 | 0x43d |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23497000 |     8 | 0x43e |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
    23502000 |     8 | 0x43f |                1 |               0 | WRITE_NO_VALID_READ | 0b0100000000 | 0b1100000000
[23502000] INFO: slice completed (cycle=9005)
# Total handshakes: 576
